Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
2019-02-14,ADBE,259.3999938964844,261.7099914550781,258.010009765625,260.1400146484375,1885000,-0.035,259.904699812294,256.6306071512981,,,0.0,0.089996337890625,1.7585710797991072,0.673569815499442,2.6108222775617596,72.3054771702788,,,,,,False,0.0,,0,0.0,,
2019-02-15,ADBE,260.3399963378906,260.9700012207031,258.07000732421875,259.45001220703125,2999200,-0.265,259.6773560096626,257.1944881624447,,,0.0,0.69000244140625,1.7585710797991072,0.5014277866908482,3.507127300233447,77.81291866444055,,,,,,False,0.0,,0,0.0,,
2019-02-19,ADBE,258.9800109863281,260.05999755859375,256.45001220703125,257.80999755859375,3475600,-0.632,258.7436767841282,257.3175900416745,,,0.0,1.6400146484375,1.7585710797991072,0.3628572736467634,4.846453984855357,82.89561497293235,,,,,,False,0.0,,0,0.0,,
2019-02-20,ADBE,258.1300048828125,260.989990234375,255.9199981689453,258.1000061035156,2484800,0.112,258.4218414438219,257.47407325404276,,,0.290008544921875,0.0,1.4650006975446428,0.3628572736467634,4.037402041913595,80.14849734685615,,,,,,False,0.0,,0,0.0,,
2019-02-21,ADBE,257.29998779296875,259.3500061035156,255.1199951171875,257.760009765625,2607400,-0.132,258.09092560472345,257.53126055635926,,,0.0,0.339996337890625,1.0971429007393974,0.3871427263532366,2.833949409495925,73.91723538335691,,,,,,False,0.0,,0,0.0,,
2019-02-22,ADBE,257.6099853515625,260.239990234375,257.6099853515625,258.8999938964844,2006000,0.442,258.4954597506039,257.8050072243843,,,1.139984130859375,0.0,1.178570338657924,0.35571398053850445,3.3132527905530242,76.81564126753199,,,,,,False,0.0,,0,0.0,,
2019-02-25,ADBE,261.5,262.9800109863281,258.17999267578125,258.6199951171875,1815800,-0.108,258.5577274338957,257.96800480294496,,,0.0,0.279998779296875,0.6528560093470982,0.3757138933454241,1.7376413832715922,63.47220618045452,,,,,,False,0.0,,0,0.0,,
2019-02-26,ADBE,258.0,262.5799865722656,256.3699951171875,261.2200012207031,2538900,1.005,259.8888643272994,258.6184040864966,,,2.600006103515625,0.0,0.8328563145228794,0.3757138933454241,2.216730148323707,68.91253061680922,,,,,,False,0.0,,0,0.0,,
2019-02-27,ADBE,259.7699890136719,263.0799865722656,256.5199890136719,262.8999938964844,2266800,0.643,261.3944291118919,259.47472204849413,,,1.67999267578125,0.0,0.9528557913643974,0.3421423775809152,2.7849686382069145,73.5797018261758,,,,,,False,0.0,,0,0.0,,
2019-02-28,ADBE,262.3999938964844,266.239990234375,261.760009765625,262.5,3810300,-0.152,261.94721455594595,260.07977763879535,,,0.0,0.399993896484375,0.9528557913643974,0.3271418980189732,2.91266816367598,74.44199308073975,82.89561497293235,63.47220618045452,0.5647714578572601,,,False,0.0,,0,0.0,,
2019-03-01,ADBE,265.75,266.239990234375,261.5,264.010009765625,2594000,0.575,262.9786121607855,260.8658240641613,,,1.510009765625,0.0,0.8278568812779018,0.3271418980189732,2.5305743051900027,71.6759962103054,82.89561497293235,63.47220618045452,0.4223661313779273,0.49356879461759373,,False,0.0,,0,0.0,,
2019-03-04,ADBE,266.70001220703125,267.0,254.0800018310547,258.1600036621094,2994900,-2.216,260.5693079114474,260.3246599837509,,,0.0,5.850006103515625,0.7285701206752232,0.7449994768415179,0.9779471574450653,49.442532059768965,82.89561497293235,49.442532059768965,0.0,0.21118306568896364,,False,0.0,,0,0.0,,
2019-03-05,ADBE,259.0,259.8699951171875,256.3699951171875,257.3800048828125,2101800,-0.302,258.97465639712993,259.73572896356325,,,0.0,0.779998779296875,0.5157143729073661,0.8007136753627232,0.6440683964511379,39.17527992396269,82.89561497293235,39.17527992396269,0.0,0.0,0.24678439730879687,False,0.0,,0,0.0,,
2019-03-06,ADBE,257.3999938964844,259.489990234375,253.83999633789062,256.3999938964844,1950500,-0.381,257.68732514680715,259.0685819501475,,,0.0,0.980010986328125,0.5157143729073661,0.7892870221819196,0.6533926929163434,39.518300505118,82.89561497293235,39.17527992396269,0.007845790311787462,0.003922895155893731,0.10755298042242868,False,0.0,,0,0.0,,
2019-03-07,ADBE,255.77000427246094,257.489990234375,253.2899932861328,255.4600067138672,3185200,-0.367,256.57366593033714,258.34686690289146,,,0.0,0.9399871826171875,0.5157143729073661,0.8500006539481026,0.606722324873474,37.76149216830307,82.89561497293235,37.76149216830307,0.0,0.003922895155893731,0.0019614475779468656,False,0.0,,0,0.0,,
2019-03-08,ADBE,251.49000549316406,255.02000427246094,249.10000610351562,254.74000549316406,2195400,-0.282,255.6568357117506,257.625494620946,,,0.0,0.720001220703125,0.5157143729073661,0.8521434238978794,0.6051966822068313,37.70233821906511,82.89561497293235,37.70233821906511,0.0,0.0,0.0019614475779468656,False,0.0,,0,0.0,,
2019-03-11,ADBE,255.97999572753906,261.4599914550781,255.77000427246094,260.9599914550781,2711700,2.442,258.30841358341434,258.2923939877724,,,6.2199859619140625,0.0,0.9599990844726562,0.734999520438058,1.306122055563382,56.63716074404823,80.14849734685615,37.70233821906511,0.44609036280471853,0.22304518140235927,0.1134840382791265,False,0.0,,0,0.0,,
2019-03-12,ADBE,261.8599853515625,264.75,259.010009765625,263.510009765625,2583500,0.977,260.90921167451967,259.33591714334295,,,2.550018310546875,0.0,1.1214283534458704,0.734999520438058,1.5257538573324534,60.407860128692874,76.81564126753199,37.70233821906511,0.5805063786480122,0.5132983707263654,0.2566491853631827,False,0.0,,0,0.0,,
2019-03-13,ADBE,265.5,269.79998779296875,264.1300048828125,264.3800048828125,3992500,0.33,262.64460827866606,260.3447346912369,,,0.8699951171875,0.0,1.1835708618164062,0.7107140677315849,1.665326346492701,62.481142269279765,76.81564126753199,37.70233821906511,0.633513462657711,0.6070099206528616,0.41502755102761046,False,0.0,,0,0.0,,
2019-03-14,ADBE,265.260009765625,268.0,263.5199890136719,267.69000244140625,5113400,1.252,265.16730536003615,261.8137882412708,,,3.30999755859375,0.0,1.3385718209402901,0.7107140677315849,1.8834182151658607,65.31894004344154,74.44199308073975,37.70233821906511,0.7516837577367931,0.6925986101972521,0.6029484904618088,False,0.0,,0,0.0,,
2019-03-15,ADBE,258.0299987792969,260.0,252.02999877929688,257.0899963378906,12110500,-3.96,261.1286508489634,260.86902986059476,,,0.0,10.600006103515625,1.3385718209402901,1.447857448032924,0.9245190697184239,48.03896642363176,74.44199308073975,37.70233821906511,0.2813479942444809,0.516515875990637,0.5617628983217493,False,0.0,,0,0.0,,
2019-03-18,ADBE,257.1099853515625,259.9599914550781,253.88999938964844,257.760009765625,4013400,0.261,259.4443303072942,260.2472258416008,,,0.670013427734375,0.0,1.2007152012416296,1.447857448032924,0.8293048482590155,45.33442575458545,74.44199308073975,37.70233821906511,0.207734328595499,0.24454116141998997,0.468569885808621,False,0.0,,0,0.0,,
2019-03-19,ADBE,259.42999267578125,260.6400146484375,256.3399963378906,260.4200134277344,4257300,1.032,259.9321718675143,260.28178335882757,,,2.660003662109375,0.0,1.2707159859793526,1.447857448032924,0.8776526913652737,46.742014399218704,74.44199308073975,37.70233821906511,0.2460468454096292,0.2268905870025641,0.37170323149660056,False,0.0,,0,0.0,,
2019-03-20,ADBE,260.5400085449219,262.29998779296875,256.1700134277344,259.739990234375,3732600,-0.261,259.83608105094464,260.17342473393705,,,0.0,0.680023193359375,1.2707159859793526,1.4678595406668526,0.8656931748401914,46.40061862874873,71.6759962103054,37.70233821906511,0.25603013993742946,0.25103849267352935,0.24778982704675964,False,0.0,,0,0.0,,
2019-03-21,ADBE,259.0,264.3399963378906,258.3999938964844,264.17999267578125,2359900,1.709,262.0080368633629,260.97473832230594,,,4.44000244140625,0.0,1.4800011771065849,1.4678595406668526,1.0082716609480333,50.205939791634776,65.31894004344154,37.70233821906511,0.4527567023663669,0.3543934211518982,0.2906420040772312,False,0.0,,0,0.0,,
2019-03-22,ADBE,263.4700012207031,264.6400146484375,259.5199890136719,259.69000244140625,3454000,-1.7,260.8490196523846,260.717791146126,,,0.0,4.489990234375,1.4800011771065849,1.370715550013951,1.0797288883835319,51.916809657952605,65.31894004344154,37.70233821906511,0.514707476657782,0.48373208951207447,0.3673852910928019,False,0.0,,0,0.0,,
2019-03-25,ADBE,259.2099914550781,263.1199951171875,257.1000061035156,262.2699890136719,2639300,0.993,261.55950433302826,261.0282307196352,,,2.579986572265625,0.0,1.6642859322684151,1.3150013514927454,1.2656153777934704,55.861881509035285,65.31894004344154,37.70233821906511,0.657558935217773,0.5861332059377775,0.47026331354483786,False,0.0,,0,0.0,,
2019-03-26,ADBE,265.04998779296875,267.739990234375,263.8399963378906,265.5899963378906,3150100,1.266,263.57475033545944,261.9405838432863,,,3.32000732421875,0.0,1.9014293125697546,1.2450005667550224,1.5272517646523265,60.431326471442,65.31894004344154,37.70233821906511,0.8230190085267703,0.7402889718722716,0.612010530692173,False,0.0,,0,0.0,,
2019-03-27,ADBE,265.5299987792969,265.9700012207031,259.0400085449219,262.3399963378906,2521900,-1.224,262.957373336675,262.02046634220716,,,0.0,3.25,1.9014293125697546,1.410001482282366,1.348530009693263,57.42017364595618,65.31894004344154,37.70233821906511,0.7139848541932725,0.7685019313600214,0.6773175686488995,False,0.0,,0,0.0,,
2019-03-28,ADBE,263.5,265.1700134277344,260.8800048828125,263.5299987792969,2018000,0.454,263.24368605798594,262.3223728296251,,,1.19000244140625,0.0,1.9864294869559151,1.3585728236607142,1.4621442828536955,59.38499595803657,65.31894004344154,45.33442575458545,0.7030728893564402,0.7085288717748564,0.724408921823564,False,0.0,,0,0.0,,
2019-03-29,ADBE,265.4700012207031,266.75,264.20001220703125,266.489990234375,2097400,1.123,264.8668381461805,263.15589631057514,,,2.959991455078125,0.0,1.753572736467634,1.3585728236607142,1.2907462198033528,56.34610279588962,65.31894004344154,45.33442575458545,0.5510104915306637,0.627041690443552,0.6977718109017867,False,0.0,,0,0.0,,
2019-04-01,ADBE,269.8500061035156,272.3900146484375,268.19000244140625,272.1700134277344,2970100,2.131,268.51842578695744,264.958719734007,,,5.680023193359375,0.0,1.977144513811384,1.3585728236607142,1.4553099247811465,59.27194404636577,65.31894004344154,45.33442575458545,0.6974159136583197,0.6242132025944918,0.666371037184674,False,0.0,,0,0.0,,
2019-04-02,ADBE,272.8900146484375,273.0,267.6300048828125,271.3500061035156,1877800,-0.301,269.93421594523653,266.2369770079087,258.31853952567525,,0.0,0.82000732421875,1.9150020054408483,1.417144775390625,1.3513100698642402,57.4705176991932,65.31894004344154,45.33442575458545,0.6072748013383125,0.652345357498316,0.639693523970934,False,0.0,,0,0.0,,
2019-04-03,ADBE,273.7099914550781,274.17999267578125,270.9800109863281,271.5,2432800,0.055,270.71710797261824,267.289581606327,258.8354595442762,,0.149993896484375,0.0,1.6892874581473214,1.417144775390625,1.1920359073275928,54.38030934360268,60.431326471442,45.33442575458545,0.5991881220307018,0.6032314616845071,0.6137223321394994,False,0.0,,0,0.0,,
2019-04-04,ADBE,270.9800109863281,271.4700012207031,263.7200012207031,267.8900146484375,2947400,-1.33,269.30356131052787,267.4096682147491,259.19054013659627,,0.0,3.6099853515625,1.6892874581473214,0.9178575788225446,1.8404679518083735,64.794533261206,64.794533261206,45.33442575458545,1.0,0.7995940610153509,0.7259697092568335,False,0.0,,0,0.0,,
2019-04-05,ADBE,269.44000244140625,269.94000244140625,266.5899963378906,267.45001220703125,1970500,-0.164,268.37678675877953,267.41773701320557,259.5144410021035,,0.0,0.44000244140625,1.6414293561662947,0.9492863246372768,1.729119353735014,63.35814340140817,64.794533261206,46.40061862874873,0.9219095071114866,0.9609547535557432,0.7820931076201252,False,0.0,,0,0.0,,
2019-04-08,ADBE,266.9599914550781,269.0899963378906,264.70001220703125,268.80999755859375,1796800,0.509,268.59339215868664,267.6961891222832,259.87897263176984,,1.3599853515625,0.0,1.5485709054129464,0.9492863246372768,1.6313001306583204,61.995973460092834,64.794533261206,46.40061862874873,0.8478540399347662,0.8848817735231264,0.8422379172692387,False,0.0,,0,0.0,,
2019-04-09,ADBE,267.1199951171875,269.989990234375,266.79998779296875,268.989990234375,1605900,0.067,268.7916911965308,267.9549493447016,260.23626743971516,,0.17999267578125,0.0,1.5614275251116072,0.9007132393973214,1.7335456578348711,63.41747586568359,64.794533261206,50.205939791634776,0.9056072541609538,0.87673064704786,0.9188427003018016,False,0.0,,0,0.0,,
2019-04-10,ADBE,269.4700012207031,272.1600036621094,269.010009765625,271.5799865722656,1469700,0.963,270.1858388843982,268.6799567902144,260.6811191704034,,2.589996337890625,0.0,1.4292842320033483,0.9007132393973214,1.586836042245477,61.34273747276384,64.794533261206,51.916809657952605,0.7319560587889843,0.818781656474969,0.8518317149990478,False,0.0,,0,0.0,,
2019-04-11,ADBE,271.95001220703125,272.9200134277344,270.7699890136719,271.8999938964844,2085600,0.118,271.0429163904413,269.3239642114684,261.1210750420144,,0.32000732421875,0.0,1.4521418980189733,0.5799996512276786,2.5036944331694704,71.45869826623573,71.45869826623573,54.38030934360268,1.0,0.8659780293944921,0.8713543382211761,False,0.0,,0,0.0,,
2019-04-12,ADBE,273.010009765625,273.510009765625,270.82000732421875,271.8599853515625,1681100,-0.015,271.4514508710019,269.83116843948727,261.5422087796438,,0.0,0.040008544921875,1.2678571428571428,0.5828574044363839,2.1752441218159446,68.50635851494489,71.45869826623573,54.38030934360268,0.8271300785650652,0.9135650392825325,0.8661733478787508,False,0.0,,0,0.0,,
2019-04-15,ADBE,271.8599853515625,273.7099914550781,270.6199951171875,272.2200012207031,1462300,0.132,271.83572604585254,270.30893499573045,261.9609457381167,,0.360015869140625,0.0,1.056429181780134,0.5828574044363839,1.8125002337436003,64.44444739942503,71.45869826623573,54.38030934360268,0.5892908342475385,0.7082104564063019,0.787094242900397,False,0.0,,0,0.0,,
2019-04-16,ADBE,273.07000732421875,273.3900146484375,269.6400146484375,271.42999267578125,1638400,-0.29,271.6328593608169,270.5331465317406,262.3322809121428,,0.0,0.790008544921875,1.056429181780134,0.4071437290736607,2.5947327843750334,72.18152057514183,72.18152057514183,54.38030934360268,1.0,0.7946454171237692,0.8541052282031509,False,0.0,,0,0.0,,
2019-04-17,ADBE,272.1700134277344,272.6700134277344,268.44000244140625,269.45001220703125,2391500,-0.729,270.54143578392404,270.31651966679874,262.6114076295894,,0.0,1.97998046875,0.9714290073939732,0.5485709054129464,1.7708358168625675,63.90980678413832,72.18152057514183,54.38030934360268,0.5353285973963292,0.7676642986981645,0.7379373775522332,False,0.0,,0,0.0,,
2019-04-18,ADBE,270.0899963378906,270.82000732421875,266.6400146484375,270.57000732421875,2028900,0.416,270.5557215540714,270.36721719828273,262.9235095783984,,1.1199951171875,0.0,0.8400006975446429,0.5485709054129464,1.5312527318821576,60.49386979796236,72.18152057514183,54.38030934360268,0.3434350828626778,0.43938184012950354,0.6170136286266363,False,0.0,,0,0.0,,
2019-04-22,ADBE,269.82000732421875,272.32000732421875,269.20001220703125,272.2099914550781,1364700,0.606,271.38285650457476,270.7357720496418,263.2876853382682,,1.639984130859375,0.0,0.5514264787946429,0.5485709054129464,1.0052054772747143,50.129799098738474,72.18152057514183,50.129799098738474,0.0,0.1717175414313389,0.46969092006475177,False,0.0,,0,0.0,,
2019-04-23,ADBE,272.5400085449219,278.8900146484375,271.5899963378906,278.489990234375,2693600,2.307,274.9364233694749,272.28661568658845,263.88385415772336,,6.279998779296875,0.0,0.9999978201729911,0.4899989536830357,2.040816235742122,67.11409297786959,72.18152057514183,50.129799098738474,0.7702026300896876,0.3851013150448438,0.41224157758717367,False,0.0,,0,0.0,,
2019-04-24,ADBE,279.2200012207031,280.1700134277344,275.25,275.45001220703125,1867600,-1.092,275.19321778825304,272.91929499067703,264.33742898318644,,0.0,3.03997802734375,0.9892839704241071,0.7071402413504464,1.3989926079370658,58.315836543576644,72.18152057514183,50.129799098738474,0.3712198820213521,0.5707112560555199,0.3712143987434294,False,0.0,,0,0.0,,
2019-04-25,ADBE,278.3999938964844,279.5199890136719,274.3800048828125,277.6600036621094,1747200,0.802,276.4266107251812,273.8674367249635,264.85988289216385,,2.209991455078125,0.0,1.1471405029296875,0.44928414481026785,2.553262820823832,71.85685240789063,72.18152057514183,50.129799098738474,0.9852769695282694,0.6782484257748107,0.5316748704098273,False,0.0,,0,0.0,,
2019-04-26,ADBE,278.17999267578125,282.0,275.7900085449219,281.9599914550781,2114000,1.549,279.1933010901297,275.48594767098643,265.5304753848272,,4.29998779296875,0.0,1.454282488141741,0.4178553989955357,3.480348684347808,77.68030859978552,77.68030859978552,50.129799098738474,1.0,0.9926384847641346,0.7816748704098273,False,0.0,,0,0.0,,
2019-04-29,ADBE,286.4599914550781,291.7099914550781,285.3800048828125,286.1400146484375,5592400,1.482,282.6666578692836,277.61676106647667,266.3386926108511,,4.180023193359375,0.0,1.6557137625558036,0.4178553989955357,3.9624084468835425,79.84849472380668,79.84849472380668,50.129799098738474,1.0,1.0,0.8391242128874055,False,0.0,,0,0.0,,
2019-04-30,ADBE,286.1000061035156,289.7699890136719,285.25,289.25,3068000,1.087,285.9583289346418,279.9434088531814,267.2371752535629,,3.1099853515625,0.0,1.8649989536830358,0.4178553989955357,4.463263985977506,81.69592385492102,81.69592385492102,50.129799098738474,1.0,1.0,0.9963192423820673,False,0.0,,0,0.0,,
2019-05-01,ADBE,291.0,291.0,283.19000244140625,283.3500061035156,2056200,-2.04,284.6541675190787,280.6247283032482,267.8690509731689,,0.0,5.899993896484375,1.6799992152622767,0.8392835344587054,2.001706391566218,66.6856157947472,81.69592385492102,50.129799098738474,0.5244804936901895,0.7622402468450947,0.8811201234225474,False,0.0,,0,0.0,,
2019-05-02,ADBE,283.1400146484375,284.5899963378906,278.1499938964844,279.6400146484375,2482300,-1.309,282.14709108375814,280.4277855722861,268.3306573918069,,0.0,3.709991455078125,1.6571415492466517,1.1042829241071428,1.500649437811888,60.01038830636663,81.69592385492102,50.129799098738474,0.31301242341104735,0.41874645855061843,0.7093732292753092,False,0.0,,0,0.0,,
2019-05-03,ADBE,282.55999755859375,286.3500061035156,282.3900146484375,285.5799865722656,1979500,2.124,283.8635388280119,281.45822577228205,269.0071016733935,,5.939971923828125,0.0,2.081425258091518,1.1014251708984375,1.8897563929773729,65.39500691372533,81.69592385492102,50.129799098738474,0.4835946107701106,0.398303517090579,0.5802718819678369,False,0.0,,0,0.0,,
2019-05-06,ADBE,277.6000061035156,284.2200012207031,275.80999755859375,283.6600036621094,1994500,-0.672,283.76177124506063,281.8985813502475,269.5817252807941,,0.0,1.91998291015625,2.0557098388671875,1.2385668073381697,1.6597488538265912,62.402465234215775,81.69592385492102,50.129799098738474,0.38879229649732583,0.4361934536337182,0.4274699560921683,False,0.0,,0,0.0,,
2019-05-07,ADBE,278.82000732421875,280.6499938964844,273.6700134277344,277.07000732421875,2568000,-2.323,280.41588928463966,280.93286654504175,269.87538340014413,,0.0,6.589996337890625,2.0557098388671875,1.6528516496930803,1.2437352373692547,55.43146163838455,81.69592385492102,50.129799098738474,0.1679541781132855,0.27837323730530567,0.33833837719794235,False,0.0,,0,0.0,,
2019-05-08,ADBE,275.8299865722656,278.3699951171875,274.1600036621094,276.7699890136719,2610800,-0.108,278.59293914915577,280.1002910387678,270.14576009087074,,0.0,0.300018310546875,2.0557098388671875,1.5328543526785714,1.341099260523322,57.28502345618343,81.69592385492102,50.129799098738474,0.22667414555039844,0.19731416183184197,0.31675380773278006,False,0.0,,0,0.0,,
2019-05-09,ADBE,274.1600036621094,277.1199951171875,270.79998779296875,275.7900085449219,1866800,-0.354,277.1914738470388,279.23823453999864,270.3671031675002,,0.0,0.97998046875,1.975710187639509,1.6028529575892858,1.2326209826577017,55.20959411527143,81.69592385492102,50.129799098738474,0.16092551923206935,0.19379983239123388,0.23608653484826977,False,0.0,,0,0.0,,
2019-05-10,ADBE,273.5799865722656,279.5,270.32000732421875,278.4800109863281,2097500,0.975,277.8357424166835,279.08658982926454,270.6852564152974,,2.69000244140625,0.0,2.0507114955357144,1.6028529575892858,1.2794133646669712,56.129063051882966,81.69592385492102,55.20959411527143,0.034714848967356444,0.0978201840997129,0.14756717296577743,False,0.0,,0,0.0,,
2019-05-13,ADBE,270.57000732421875,274.19000244140625,267.2200012207031,267.70001220703125,2698300,-3.871,272.7678773118574,276.8092743048179,270.5681880149732,,0.0,10.779998779296875,1.602140154157366,2.3728528703962053,0.6751957418623473,40.305483412447025,81.69592385492102,40.305483412447025,0.0,0.017357424483678222,0.10557862843745607,False,0.0,,0,0.0,,
2019-05-14,ADBE,269.42999267578125,274.2300109863281,269.2900085449219,271.8599853515625,2046600,1.554,272.3139313317099,275.81941651416685,270.6188467340551,,4.15997314453125,0.0,1.8992810930524553,2.1557115827287947,0.8810460120311,46.83808936070477,81.69592385492102,40.305483412447025,0.15782885802669847,0.07891442901334923,0.08836730655653106,False,0.0,,0,0.0,,
2019-05-15,ADBE,269.82000732421875,276.95001220703125,269.5,276.82000732421875,2708600,1.824,274.56696932796433,276.0195346761772,270.8620295022968,,4.96002197265625,0.0,2.0957118443080356,2.1557115827287947,0.9721670844553292,49.2943570612234,81.69592385492102,40.305483412447025,0.21717269863966426,0.18750077833318135,0.10242910140842978,False,0.0,,0,0.0,,
2019-05-16,ADBE,278.6300048828125,285.8699951171875,278.3999938964844,283.54998779296875,3413100,2.431,279.05847856046654,277.52562529953553,271.35959649408784,,6.72998046875,0.0,2.269282749720982,2.1557115827287947,1.052683841336708,51.283291666153524,81.69592385492102,40.305483412447025,0.2652256930912314,0.24119919586544786,0.16005681243939854,False,0.0,,0,0.0,,
2019-05-17,ADBE,281.67999267578125,284.4100036621094,279.07000732421875,279.8500061035156,2223500,-1.305,279.45424233199105,277.99050146033153,271.69255373367326,,0.0,3.699981689453125,1.9707096644810267,2.4199959891183034,0.8143441862476107,44.88366608828618,81.69592385492102,40.305483412447025,0.11060966317094623,0.18791767813108884,0.1877092282321351,False,0.0,,0,0.0,,
2019-05-20,ADBE,276.1000061035156,277.8900146484375,273.3999938964844,275.45001220703125,2392000,-1.572,277.45212726951115,277.48240360967145,271.839905046354,,0.0,4.399993896484375,1.748567853655134,2.734281267438616,0.6394981651953949,39.00572618934158,66.6856157947472,39.00572618934158,0.0,0.05530483158547314,0.14825201372546049,False,0.0,,0,0.0,,
2019-05-21,ADBE,278.2099914550781,280.0,277.04998779296875,278.07000732421875,1793500,0.951,277.76106729686495,277.5999243525809,272.0842227827408,,2.6199951171875,0.0,1.9357103620256697,2.3128531319754466,0.8369361354010174,45.561526025416654,65.39500691372533,39.00572618934158,0.24842662081416653,0.12421331040708329,0.15606549426908606,False,0.0,,0,0.0,,
2019-05-22,ADBE,277.4200134277344,282.739990234375,277.260009765625,281.82000732421875,1570500,1.349,279.7905373105418,278.44394094690847,272.46601825495566,,3.75,0.0,2.2035675048828125,2.047853742327009,1.0760375408347587,51.831314206490326,65.39500691372533,39.00572618934158,0.48601506615896045,0.36722084348656353,0.2112628375360183,False,0.0,,0,0.0,,
2019-05-23,ADBE,278.2900085449219,278.42999267578125,271.69000244140625,274.25,2706400,-2.686,277.0202686552709,277.6051527575268,272.53597832338875,,0.0,7.57000732421875,1.7792837960379464,2.588568551199777,0.6873620539093953,40.735896147295016,62.402465234215775,39.00572618934158,0.07394919243382701,0.2799821292963937,0.2020977198517385,False,0.0,,0,0.0,,
